,topic_id,filename,header,section_text,Question,Answer
472,32.0,"Afwijkend uitstrijkje, colposcopie en lisexcissie",De baarmoeder en vagina,"De baarmoeder heeft de grootte en de vorm van een peer. Aan de binnenzijde van de baarmoederhals, bevindt zich een dunne laag slijm producerende cellen. Op de buitenzijde van de baarmoederhals en op de binnenzijde van de vagina ziet een stevige dikkere laag cellen. Op het grensgebied van deze twee lagen kan een voorstadium ontstaan. Een ‘ernstig’ voorstadium is geen kanker, maar kan in een aantal jaren bij één derde van de vrouwen zicht tot kanker ontwikkelen. Het is dus belangrijk om het voor die tijd op te sporen en te behandelen. Met die behandeling wordt voorkomen dat die ontwikkeling naar kanker kan optreden. Een ‘licht’ voorstadium zal in minder dan één procent van de gevallen kanker worden zonder behandeling en vaak vanzelf overgaan.",Wat is het voordeel van het vroegtijdig opsporen en behandelen van een ernstig voorstadium van baarmoederhalskanker?,Het vroegtijdig opsporen en behandelen van een ernstig voorstadium van baarmoederhalskanker kan voorkomen dat het zich ontwikkelt tot kanker en zo ernstige gevolgen voorkomen.
468,32.0,"Afwijkend uitstrijkje, colposcopie en lisexcissie",Humaan papillomavirus (HPV),"Afwijkende cellen op de baarmoederhals worden meestal veroorzaakt door het humaan papillomavirus (HPV). Er zijn veel verschillende types van het virus, zo bestaan er laag-risico en hoog-risico types. De laag- risico HPV-types zien we vaak bij wratten aan de schaamlippen, in de schede of aan de anus en bij de man aan de penis. Deze wratten heten genitale wratten. Deze wratten geven geen verhoogd risico op baarmoederhalskanker. Hoog-risico HPV-types zijn de veroorzakers van de voorstadia van baarmoederhalskanker en van baarmoederhalskanker. De naam ‘hoog-risico’ doet vermoeden dat het risico op baarmoederhalskanker groot is als er een besmetting met het virus optreedt. Dat is niet het geval. Het HPV-virus wordt makkelijk overgedragen en komt daardoor veel voor. Meer dan 80% van de vrouwen komt ooit in het leven in aanraking komen met dit virus. De overdracht van het virus gebeurt via contact tussen slijmvliezen en huid van de schaamstreek. Overdracht van het virus kan dus ook plaatsvinden door seksuele activiteiten zonder geslachtsgemeenschap/ penetratie. Baarmoederhalskanker komt in Nederland in verhouding weinig voor. Dit laat zien dat het lichaam het virus heel vaak zelf opruimt (klaring). Bekend is dat vrouwen die roken vaker afwijkende uitstrijkjes hebben. Het afweersysteem aan de baarmoedermond is anders dan die tegen bijvoorbeeld de griep. De afweer tegen het HPV-virus aan de baarmoedermond heeft last van roken en daardoor kunnen vrouwen die roken het virus minder goed opruimen/ klaren. Als u rookt zal de gynaecoloog u dan ook adviseren te stoppen met roken. Daarbij kan ook hulp worden geboden via een verwijzing naar de stoppen met roken poli. Naast roken is het hebben (gehad) van meerdere seksuele partners een risico factor voor het blijven bestaan van HPV-infecties. Condoomgebruik beschermt niet volledig tegen de overdracht van HPV. Wel beschermt het goed tegen andere seksueel overdraagbare aandoeningen. De meeste vrouwen (en mannen) die HPV bij zich hebben, zullen geen klachten hebben.",Wat is de oorzaak van afwijkende cellen op de baarmoederhals?,Afwijkende cellen op de baarmoederhals worden meestal veroorzaakt door het humaan papillomavirus (HPV).
11,32.0,"Afwijkend uitstrijkje, colposcopie en lisexcissie",Samenvatting,"Een uitstrijkje wordt gemaakt om te onderzoeken of u (een voorstadium van) baarmoederhalskanker hebt. Bij patiënten met een afwijkend uitstrijkje is bijna nooit sprake van ontwikkelde baarmoederhalskanker. Bij sommige uitslagen wordt zelfs vaak géén afwijking gevonden die behandeld moet worden. De uitslag van het uitstrijkje kan niet precies aangeven wat er aan de hand is. Daarom is verder onderzoek nodig. U zult op de polikliniek een gynaecoloog zien die gespecialiseerd is in het onderzoek en de behandeling van patiënten met een afwijkend uitstrijkje. Tijdens uw afspraak stelt een arts u enkele vragen. Ook krijgt u informatie over wat er aan de hand kan zijn en over het virus dat de afwijking veroorzaakte. U krijgt ook informatie over hoe het onderzoek gaat. Bij het onderzoek krijgt u een ‘eendenbek’ ingebracht, zoals bij het maken van het uitstrijkje. De baarmoedermond wordt goed bekeken met een apparaat, u kunt soms meekijken. Er wordt kleurstof bij u ingebracht. Dit kan een wat prikkend gevoel geven. Als er een verkleuring te zien is wordt een klein stukje weefsel weggenomen voor onderzoek. Dit doet geen of maar weinig pijn. Na het onderzoek wordt bekeken wat er verder moet worden afgesproken. Sommige afwijkingen kunnen, als we ze niet behandelen, kanker worden. Als dat gebeurt, duurt dat meestal een aantal jaren. Een voorloper van zo’n afwijking is nog niet gevaarlijk voor uw gezondheid. Afhankelijk van de ernst wordt een afwijking wel of niet behandeld. Een behandeling gebeurt tijdens een nieuwe afspraak. Er wordt weer een ‘eendenbek’ ingebracht. De baarmoedermond wordt weer gekleurd. De baarmoedermond zal worden verdoofd. Zo’n verdoving kan een beetje gevoelig zijn. De behandeling daarna is niet pijnlijk. Met een elektrisch snijdende lus zal de afwijking worden weggehaald. Het wondje kan na de behandeling een beetje bloedverlies geven. Na tien dagen neemt het vocht of bloedverlies wat toe. Na drie tot zes weken zal het wondje genezen zijn. Na de behandeling is het voor een goede genezing beter om geen tampon te gebruiken, niet lang te zwemmen of baden, geen geslachtsgemeenschap te hebben en om niet intensief te sporten. Bij de meeste beroepen is het mogelijk de dag na de ingreep te werken. Een half jaar of een jaar na uw eerste bezoek komt u voor controle bij ons terug. Dit is afhankelijk van uw situatie. Er wordt dan een uitstrijkje gemaakt. Er wordt daarbij gekeken of de baarmoedermond normale cellen heeft. Ook wordt gekeken of het virus (humaan papillomavirus = HPV) dat uw afwijking veroorzaakte verdwenen is.",Wat wordt gedaan tijdens het colposcopie onderzoek?,"Tijdens het colposcopie onderzoek wordt de baarmoedermond goed bekeken met een apparaat, waarbij soms meegekeken kan worden door de patiënt. Er wordt ook kleurstof bij de patiënt ingebracht om eventuele afwijkingen te kunnen zien. Als er een verkleuring te zien is, zal er weefsel worden weggenomen voor onderzoek."
463,32.0,Endometriose,Wat is endometriose?,"Bij endometriose komt het slijmvlies (endometrium) dat de binnenkant van de baarmoederholte bekleedt, ook voor op plaatsen buiten de baarmoeder. Elke maand opnieuw bouwen hormonen het baarmoederslijmvlies op. De eierstokken maken deze hormonen. Aan het einde van de menstruatiecyclus maken ze minder hormonen aan. De baarmoeder stoot dan het opgebouwde slijmvlies af: de menstruatie. Ook het baarmoederslijmvlies dat zich buiten de baarmoeder bevindt - de endometriose - reageert op deze hormoonveranderingen. Zo ontstaan kleine bloedingen in de buikholte. Dit bloed stroomt niet zoals het menstruatiebloed via de vagina (schede) weg. De bloedinkjes in de buikholte kunnen verklevingen veroorzaken. Daardoor is het soms moeilijk om zwanger te worden. Endometriose is geen kwaadaardige ziekte. Wel kan deze aandoening vervelende klachten geven of een rol spelen bij verminderde vruchtbaarheid. Vaak zijn er helemaal geen klachten.",Wat is endometriose?,"Endometriose is een aandoening waarbij het slijmvlies dat de binnenkant van de baarmoeder bekleedt, ook buiten de baarmoeder voorkomt."
462,32.0,NovaSure bij overmatig bloedverlies,Volgende menstruaties,Bij de meeste vrouwen neemt het bloedverlies bij de volgende menstruaties af. Vaak zal zelfs heel weinig of geen bloedverlies meer optreden.,Wat is het effect van NovaSure bij overmatig bloedverlies op de volgende menstruaties?,Bij de meeste vrouwen neemt het bloedverlies bij de volgende menstruaties af.
476,32.0,Vaginale baarmoederverwijdering,Ingreep,"De vagina wordt bij de baarmoedermond losgemaakt. Aan de voorkant wordt de blaas weggeschoven. Twee stevige banden waarmee de baarmoeder met het lichaam is verbonden worden losgemaakt. Daarna worden stapsgewijs de andere banden waarmee de baarmoeder met het lichaam is verbonden doorgenomen en met hechtingen verzorgd. De eierstokken blijven in de buik. De vaginawand die bij de baarmoedermond is opengemaakt, wordt met hechtingen gesloten. De twee stevige banden worden in deze top gehecht om eventuele latere verzakkingen te voorkomen. Alleen boven in de top van de vagina komt een litteken. In de buik, aan de binnenkant, komen hechtingen daar waar de baarmoeder verbonden was met het lichaam. Vaak wordt deze ingreep met een voor en/of achterwandplastiek gecombineerd. De duur van de ingreep is variabel, afhankelijk van de grootte van de baarmoeder en of er nog een voor- en of achterwandplastiek bij komt. Het duurt dan ongeveer 60 tot 90 minuten en soms langer. Na afloop van de operatie wordt een katheter ingebracht. Als er ook een voor- of achterwandplastiek wordt gedaan, krijgt u ook een vaginale tampon. Resultaat en risico’s Een vaginale baarmoederverwijdering is een middelgrote operatie. Als u last hebt van een balgevoel tussen de benen of een zwaar gevoel in buik of rug na lang staan, dan geeft deze operatie daar een oplossing voor. De meeste vrouwen zijn opgelucht dat zij dit gevoel kwijt zijn na de operatie. Tijdens operatie: Tijdens de operatie kan de blaas, urineleider of een darm worden beschadigd. Dit komt niet vaak voor. Soms ontstaat er een bloeding tijdens de operatie die niet goed te behandelen is en moet de buik worden opengemaakt of is er een transfusie nodig. Dit komt ook weinig voor. Soms is er een nabloeding waarvoor opnieuw een operatie nodig is. Als dit gebeurt, is dat meestal binnen 24 uur na de ingreep. Infectie: Er kan een kleinere bloeding in de vaginatop ontstaan. Het lichaam lost dit meestal vanzelf op. Als er een infectie bijkomt, krijgt u antibiotica. Het komt wel goed, maar het herstel duurt dan langer. Plasproblemen: Na een baarmoederverwijdering kunnen soms plasproblemen ontstaan, zoals moeite met het ophouden van urine. Dit komt doordat de blaas is losgemaakt van de baarmoeder. Deze klachten gaan meestal vanzelf over. Een blaasontsteking komt regelmatig voor. Meestal heeft u dan antibiotica nodig. Seks: Vrijen gaat meestal beter doordat de verzakking verholpen is. Het orgasme kan na een baarmoederverwijdering anders voelen. Vaginatopverzakking: Zoals na alle verzakkingsoperaties kan er opnieuw een verzakking ontstaan. De baarmoeder kan weliswaar niet meer verzakken, maar de vaginatop wel. Dit komt regelmatig voor.",Wat is een vaginale baarmoederverwijdering en hoe wordt deze uitgevoerd?,Een vaginale baarmoederverwijdering is een middelgrote operatie waarbij de vagina wordt losgemaakt van de baarmoeder. De procedure duurt gemiddeld 60 tot 90 minuten en soms langer. De eierstokken blijven in de buik en de vaginawand wordt met hechtingen gesloten. De duur van de ingreep is afhankelijk van de grootte van de baarmoeder en of er nog een voor- en of achterwandplastiek bij komt.
61,38.0,Bijschildklierscan preoperatief,Bijschildklierscan preoperatief,Deze procedure wordt uitgevoerd naar aanleiding van een eerder uitgevoerde bijschildklierscan waarbij een te snel functionerende bijschildklier is vastgesteld. Bij bijschildklierscan preoperatief wordt een licht radioactieve injectie één tot twee uur voor de operatie toegediend. De chirurg kan dan tijdens de operatie met behulp van een gammaprobe (een apparaatje dat een geluidsignaal afgeeft wanneer radioactiviteit gemeten wordt) de bijschildklier opsporen en verwijderen.,Wat is een Bijschildklierscan preoperatief?,Een Bijschildklierscan preoperatief is een procedure waarbij een licht radioactieve injectie wordt toegediend een tot twee uur voor de operatie om een te snel functionerende bijschildklier op te sporen en te verwijderen.
479,38.0,Bijschildklierscan preoperatief,Hoe gaat het in zijn werk,"Op de afdeling nucleaire geneeskunde wordt u meegenomen naar een onderzoekskamer waar u een injectie met een licht radioactieve vloeistof, via een bloedvat in de arm krijgt. Na de injectie mag u terug naar de afdeling, waar u opgenomen bent. Daarna wordt u naar de operatiekamer gebracht.",Mag ik na de injectie terug naar mijn opgenomen afdeling?,"Ja, na de injectie mag u terug naar de afdeling waar u bent opgenomen."
481,38.0,FDG PET-CT met Koolhydraatvrij-voorbereidingsdieet,Hoe gaat het onderzoek in zijn werk,"Bij aankomst op de afdeling nucleaire geneeskunde meldt u zich aan de balie bij de secretaresse. Vervolgens wordt u meegenomen naar een kamer waar u een infuus in uw arm krijgt. Via dit infuus krijgt u een radioactieve vloeistof toegediend. Het duurt één uur voor de vloeistof voldoende is opgenomen in uw lichaam. Het is van belang dat u zo stil mogelijk blijft liggen en niet praat. Dit is om ervoor te zorgen dat de vloeistof naar de juiste plaatsen in uw lichaam gaat en niet alleen naar de spieren. Na een half uur rusten wordt u gevraagd twee bekers water te drinken. Vlak voordat de scan gemaakt wordt, is het belangrijk dat u eerst op het toilet goed uitplast. Een volle blaas stoort namelijk de beoordeling van het onderzoek. Hierna wordt de scan gemaakt. Tijdens de scan mag u uw kleding aanhouden. Sieraden, sleutels, BH en andere metalen voorwerpen of voorwerpen waar metaal in verwerkt is (ook in of op uw kleding) moet u verwijderen. Deze voorwerpen kunt u daarom beter zoveel mogelijk thuis laten. Wij adviseren u om een pyjama mee te nemen. Afhankelijk van de foto’s die gemaakt moeten worden kan het totale onderzoek (inclusief wachttijd) 2 tot 2 ½ uur duren.",Wat moet ik doen vlak voordat de scan wordt gemaakt?,Het is belangrijk dat u eerst op het toilet goed uitplast.
36,4.0,Borstkliniek Oost-Nederland,Beeldvormend onderzoek,"Mammografie Er is bijna altijd een mammografie (röntgenfoto van de borsten) nodig. Als u naar aanleiding van de foto’s van het bevolkingsonderzoek bent verwezen, worden aanvullende foto’s gemaakt. Een standaardonderzoek bestaat uit foto’s van beide borsten in twee richtingen, waarbij de borst wordt samengedrukt. Dit kan een pijnlijk gevoel geven. Daarna kan de radioloog besluiten dat het nodig is detailfoto’s te maken van een bepaald gebied. Echografie Meestal wordt aansluitend door de radioloog een echografie gemaakt van de afwijking/het gebied waar het om gaat. Soms is het nodig met echografie het weefsel te vergelijken met de andere borst. Daarnaast kan het nodig zijn om de oksel echografisch te onderzoeken. Echogeleide cystepunctie, naaldbiopsie en cytologie Als bij de echografie een afwijking zichtbaar is, kan het nodig zijn om aanvullend een punctie te doen. 
- Als het om een cyste (goedaardige ophoping met vocht) gaat, kan deze geheel worden leeggezogen. Meestal blijft de cyste daarna weg. Voor het leegzuigen is geen verdoving nodig en het cystevocht hoeft niet onderzocht te worden. 
- Gaat het om een vaste (solide) afwijking, dan kan het nodig zijn om weefselonderzoek te doen. De radioloog haalt dan met een naald een klein reepje weefsel uit de afwijking (naaldbiopsie). Dit kan pijnlijk zijn, daarom wordt voor deze punctie een verdoving gegeven. Als er een afwijking in de oksel te zien is, wordt daarin een prik gegeven om cellen op te zuigen (cytologische punctie). Daarbij is geen verdoving nodig, u voelt slechts een kleine prik. De cellen/het weefsel worden opgestuurd naar de patholoog die het zal beoordelen. Röntgengeleide biopsie Als er op het mammogram een afwijking zichtbaar is, die bij echografie niet kan worden teruggevonden (bijvoorbeeld kleine verkalkingen), dan kan geen echogeleide naaldbiopsie verricht worden. In dat geval wordt een afspraak gemaakt voor het verrichten van een stereotactische naaldbiopsie (naaldbiopsie onder röntgenbegeleiding). De cellen/het weefsel worden opgestuurd naar de patholoog die het zal beoordelen. Nadat alle onderzoeken zijn verricht maakt de secretaresse van de chirurg een afspraak voor een volgend polikliniekbezoek binnen twee werkdagen. Wanneer geen aanvullende punctie is verricht wordt u dezelfde dag nog geïnformeerd over de uitslag en het eventuele noodzakelijke behandelbeleid.",Welke onderzoeken worden er meestal uitgevoerd bij patiënten die zijn doorverwezen naar de borstkliniek?,Bijna altijd is er een mammografie en echografie nodig bij patiënten die zijn doorverwezen naar de borstkliniek.
333,4.0,CT schedel kind  (ZGT Almelo),Foto's van je hoofd,CT schedel Uw kind heeft een afspraak bij de radiologie om een CT van zijn/haar hoofd te laten maken.,Wordt er tijdens het onderzoek gebruik gemaakt van bepaalde apparatuur?,"Ja, voor een CT schedel kind onderzoek wordt gebruik gemaakt van een CT scanner, een machine die röntgenstralen gebruikt om gedetailleerde beelden van het hoofd te maken."
342,4.0,CT schedel kind  (ZGT Almelo),Naar het ziekenhuis,"Van de dokter moet je een scan laten maken van je hoofd. De scanner is een groot toestel met een gat erin. Met het toestel worden foto’s van je hoofd gemaakt. De hele tafel kan door de scanner schuiven. Je gaat met een van je ouders/verzorgers naar het ziekenhuis en moet daar op de afdeling radiologie even wachten in de wachtruimte. Je wordt opgehaald door een laborant die het onderzoek bij je gaat doen. Je komt binnen in de röntgenkamer, je moet op je rug op de tafel gaan liggen. Je hoofd ligt in een speciaal kussentje. De laborant doet een bandje om je hoofd zodat je goed stil ligt als de foto’s worden gemaakt, anders mislukken de foto’s. Het kan zijn, dat je een prikje krijgt in je arm. De dokter leest op het briefje wat voor klachten je hebt en beslist dan of je een prikje krijgt. Het hoeft dus niet altijd. Als je wilt, dan mag één van je ouders bij je blijven. De laborant begint de foto’s te maken. Het toestel, waarin je hoofd ligt, maakt een geluid en de tafel waarop je ligt, beweegt steeds een beetje verder het toestel uit. Het is niet eng want alleen jouw hoofd komt een stukje in het toestel. Je kunt alles om je heen nog goed zien. Als het onderzoek klaar is, mag je van de tafel af. Voordat je weg gaat, krijg je nog een verrassing omdat je zo goed je best hebt gedaan.",Hoe wordt ervoor gezorgd dat het kind tijdens het onderzoek stil ligt?,"Het kind krijgt een bandje om het hoofd, zodat het stil blijft liggen tijdens het maken van de foto's."
329,4.0,CT urografie,CT urografie,"(Computer tomografie) Uw behandelend medisch specialist heeft u voor het maken van een CT verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen en radiodiagnostisch laboranten met behulp van verschillende technieken afbeeldingen van het lichaam maken. Tijdens het maken van een CT-scan draait de röntgenbuis om u heen. Een computer maakt van de door het lichaam getreden straling meerdere afbeeldingen. Het CT-apparaat ziet eruit als een grote ring, de onderzoekstafel schuift door deze ring. Nadat de scan gemaakt is, beoordeelt een radioloog deze. Vervolgens wordt de uitslag vastgelegd in een verslag.",Wat is een CT urografie?,Een CT urografie is een medische procedure waarbij afbeeldingen van het lichaam worden gemaakt met behulp van een CT-scan. Hierbij draait de röntgenbuis om de patiënt heen en maakt een computer meerdere afbeeldingen van de door het lichaam getreden straling.
340,4.0,Carpaal Tunnel Syndroom (CTS),Uitslag,- De uitslag van de echo zal telefonisch met u besproken worden door de medisch specialist.,Wat is de uitslag van de echo bij Carpaal Tunnel Syndroom (CTS)?,De uitslag van de echo zal telefonisch met u besproken worden door de medisch specialist.
560,4.0,Fistulografie,23,"Foto’s van fistelgang (Fistulografie) Uw behandelend specialist heeft u voor het maken van foto’s verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen (artsen) en radiodiagnostisch laboranten met behulp van verschillende technieken, afbeeldingen van het lichaam maken. Bij het maken van foto’s wordt gebruik gemaakt van röntgenstralen. Deze stralen kunnen verschillende delen in het lichaam zichtbaar maken en geven daarvan een afbeelding op een beeldscherm. Nadat de foto’s gemaakt zijn, worden deze door een radioloog beoordeeld.",Waarvoor wordt een fistulografie gebruikt?,Een fistulografie wordt gebruikt om foto's te maken van fistelgangen in het lichaam.
337,4.0,MRI bovenbuik (MRCP),Verloop van het onderzoek,"Na controle op metaaldelen komt u in de onderzoeksruimte. U neemt plaats op de onderzoekstafel. Over de buik krijgt u meetapparatuur. Dan schuift de laborant de tafel naar het midden van het MRI-apparaat. Deze is aan beide kanten open en er brandt constant licht. Tijdens het maken van de afbeeldingen hoort u hard kloppende en zoemende geluiden. U krijgt een hoofdtelefoon en/of oordoppen om het geluid te dempen. U kunt een eigen CD meebrengen zodat u (indien het onderzoek dit toelaat) tijdens het onderzoek via de hoofdtelefoon uw eigen favoriete muziek kunt beluisteren. Gedurende het onderzoek is het van belang dat u stil ligt en dat u de ademcommando’s die gegeven worden goed opvolgt, omdat anders de opnames mislukken. Via een microfoon heeft u contact met de laboranten. Zij kunnen u ook zien liggen en in de gaten houden.",Wat gebeurt er tijdens het MRI bovenbuik onderzoek (MRCP)?,"Tijdens het MRI bovenbuik onderzoek (MRCP) gaat u op de onderzoekstafel liggen en krijgt u meetapparatuur over uw buik. Vervolgens schuift de tafel in het midden van het MRI-apparaat, waarbij er constant licht brandt en u harde kloppende en zoemende geluiden hoort."
324,4.0,"MRI, artrografie",Verloop van het onderzoek,"Ongeveer een half uur voorafgaand aan het MRI onderzoek heeft u een afspraak voor een arthrografie. Tijdens de arthrografie wordt er via een naaldje contrast in het gewricht gespoten. Dit is nodig om het gewricht goed te kunnen beoordelen op de MRI scan. Wanneer dit klaar is neemt u plaats in de wachtkamer van de MRI. Hier zult u worden opgehaald door een MRI laborant. Na controle op metaaldelen komt u in de onderzoeksruimte. U neemt plaats op de onderzoekstafel. Over het te onderzoeken lichaamsdeel krijgt u meetapparatuur. De laborant schuift de tafel in het midden van het MRI-apparaat. Deze is aan beide kanten open en er brandt constant licht. Tijdens het maken van de afbeeldingen hoort u hard kloppende en zoemende geluiden. U krijgt een hoofdtelefoon en oordoppen om het geluid te dempen. U kunt een eigen CD meebrengen zodat u (indien het onderzoek dit toelaat) tijdens het onderzoek via de hoofdtelefoon uw eigen favoriete muziek of de radio kunt beluisteren. Gedurende het onderzoek is het van belang dat u stil ligt, omdat anders de opnames mislukken. Via een microfoon heeft u contact met de laboranten. Zij kunnen u ook zien liggen en in de gaten houden.",Hoe lang duurt de voorbereiding voor een MRI onderzoek?,"Ongeveer een half uur voorafgaand aan het MRI onderzoek wordt er een arthrografie uitgevoerd, waarbij er contrastmiddel wordt ingespoten in het gewricht."
334,4.0,Onderzoek naar de doorgankelijkheid van de eileiders,Röntgenonderzoek van de baarmoeder en de,"eileiders (hsg) Uw medisch specialist heeft u voor een röntgenonderzoek van de baarmoeder en de eileiders (hsg) verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen (artsen) en radiodiagnostisch laboranten met behulp van verschillende technieken, afbeeldingen van het lichaam maken. Bij het maken van foto’s wordt gebruik gemaakt van röntgenstralen. Deze stralen kunnen verschillende delen in het lichaam zichtbaar maken en geven daarvan een afbeelding op een beeldscherm. Nadat de foto’s gemaakt zijn, worden deze door een radioloog beoordeeld. Wilt u zich voor de afgesproken tijd melden bij de balie van de afdeling radiologie? De baliemedewerker verwijst u naar de juiste wachtruimte. Neemt u een identiteitsbewijs mee?",Waarvoor heeft mijn medisch specialist mij verwezen naar de afdeling radiologie?,Mijn medisch specialist heeft mij verwezen naar de afdeling radiologie (röntgen) voor een röntgenonderzoek van de baarmoeder en de eileiders (hsg).
71,40.0,Bijschildklierscan preoperatief,Voorbereidingen op de procedure,"Voor de procedure op de afdeling nucleaire geneeskunde is geen speciale voorbereiding noodzakelijk. Het kan echter zijn dat u voor de operatie andere instructies krijgt en dat u nuchter moet zijn. Bent u zwanger, denkt u dit te zijn, of geeft u op dit moment borstvoeding, neem dan zo snel mogelijk contact op met de afdeling nucleaire geneeskunde.",Wat is de naam van de procedure die op de afdeling nucleaire geneeskunde wordt uitgevoerd?,De procedure die op de afdeling nucleaire geneeskunde wordt uitgevoerd heet een bijschildklierscan.
490,40.0,Doorlichtingsonderzoek van de dikke darm (colon_controle naad),Belangrijk om te weten,"- Zwangerschap; Röntgenstralen kunnen gevaarlijk zijn voor het ongeboren kind. Als u zwanger bent, of denkt te zijn, moet u dit vóór het onderzoek melden. 
- Heeft u last van astma, hooikoorts of bronchitis of bent u overgevoelig voor medicijnen, jodiumhoudende contrastvloeistof of andere stoffen, wilt u dit dan melden vóór het onderzoek. Uw behandelend specialist heeft daar al met u over gesproken.",Wat is de belangrijkste reden om te melden dat u zwanger bent voor het onderzoek?,Röntgenstralen kunnen gevaarlijk zijn voor het ongeboren kind.
488,40.0,Ioniserende straling en zwangere of borstvoeding gevende patiënten,Zwangerschap pas achteraf bekend,De kans op schade voor het ongeboren kind is bij een röntgen- of nucleair onderzoek erg klein. Is er bij u een onderzoek uitgevoerd waarbij ioniserende straling is gebruikt en u wist op het moment van onderzoek nog niet dat u zwanger was? Dan adviseren wij u om contact op te nemen met uw aanvragend medisch specialist. Deze weet welke onderzoeken u heeft ondergaan en kan u meer informatie geven.,Moet ik mij zorgen maken als ik tijdens het onderzoek zwanger was?,"Nee, de kans op schade voor het ongeboren kind is erg klein bij een röntgen- of nucleair onderzoek."
6,46.0,Dagopname,De dag van de opname,"Op het afgesproken tijdstip kunt u zich melden bij de receptie in de centrale hal. Eventueel kan een vrijwilliger van de gastenbegeleiding u naar de verpleegafdeling begeleiden. In het ZGT-ziekenhuis wordt gemengd verpleegd. Dit betekent dat mannen en vrouwen op één kamer liggen. Voordat u naar de behandelkamer of operatiekamer wordt gebracht, vinden er een aantal voorbereidingen plaats zoals: 
- Een anamnese gesprek. 
- Het eventueel controleren van temperatuur, pols en bloeddruk.",Wat betekent het als het ZGT-ziekenhuis gemengd verpleegd is?,Dit betekent dat mannen en vrouwen op één kamer liggen.
498,47.0,Aanvraagformulier kopie medische gegevens,Geschillen,"Bij meningsverschillen over verzoeken tot inzage, afschrift of vernietiging beslist de Raad van Bestuur, zo nodig na het inwinnen van juridisch advies. Binnen de grenzen van de wet heeft de Raad van Bestuur de bevoegdheid af te wijken van het gestelde in deze toelichting.",Wat is de bevoegdheid van de Raad van Bestuur binnen de grenzen van de wet?,Om af te wijken van het gestelde in deze toelichting.
79,47.0,Aanvraagformulier kopie medische gegevens,Geschillen,"Bij meningsverschillen over verzoeken tot inzage, afschrift of vernietiging beslist de Raad van Bestuur, zo nodig na het inwinnen van juridisch advies. Binnen de grenzen van de wet heeft de Raad van Bestuur de bevoegdheid af te wijken van het gestelde in deze toelichting. Onderstaande ruimte a.u.b. openlaten voor aantekeningen van ziekenhuismedewerkers. Naam Legitimatienummer Datum Handtekening",Wie heeft de bevoegdheid om af te wijken van het gestelde in deze toelichting?,De Raad van Bestuur heeft de bevoegdheid om af te wijken van het gestelde in deze toelichting.
508,47.0,Ik heb een klacht,Klachtenonderzoekscommissie,"Bent u niet tevreden over het resultaat van de klachtenbemiddeling of wilt u een oordeel van de Raad van Bestuur van ZGT over de gegrondheid van uw klacht in het kader van de Wet kwaliteit, klachten en geschillen zorg (Wkkgz) dan kunt u de klacht voorleggen aan de klachtenonderzoekscommissie Ziekenhuizen Oost-Nederland. Deze commissie is een gezamenlijk initiatief van ZGT en Medisch Spectrum Twente. Wanneer de klacht voldoende informatie bevat en een machtiging voor inzage in het patiëntendossier en andere informatie beschikbaar is, zal de klachtenonderzoekscommissie u uitnodigen voor een zitting. De klachtenonderzoekscommissie onderzoekt en bespreekt uw schriftelijk ingediende klacht. Klager en aangeklaagde worden daarvoor in elkaars aanwezigheid door de klachtenonderzoekscommissie gehoord. Daarna zal de klachtenonderzoekscommissie een zienswijze over de gegrondheid van de klacht geven. Een afschrift van deze zienswijze wordt naar klager, aangeklaagde en Raad van Bestuur gezonden. De Raad van Bestuur van ZGT laat vervolgens schriftelijk haar oordeel over de klacht aan u weten. Op grond van de wet geldt een termijn van zes weken voor het geven van de reactie door de Raad van Bestuur op uw klacht. Deze termijn kan met vier weken worden verlengd. Is ook dat niet voldoende dan wordt u daarover geïnformeerd. Voor advies over het indienen van een klacht, kunt u contact opnemen met de klachtenbemiddelaar of het adviespunt Zorgbelang Overijssel. Over de klachtenonderzoekscommissie is een aparte folder beschikbaar.",Welke informatie moet ik aanleveren als ik een klacht wil indienen bij de klachtenonderzoekscommissie?,"Om een klacht in te dienen bij de klachtenonderzoekscommissie, moet u voldoende informatie aanleveren en een machtiging geven voor inzage in uw patiëntendossier en andere informatie."
504,47.0,Klachtenonderzoekscommissie Ziekenhuizen Oost-Nederland (folder),Het oordeel,"Meestal ontvangt u binnen zes weken, maar uiterlijk binnen tien weken, het oordeel van de Raad van Bestuur op uw klacht. Indien deze termijn niet voldoende is dan wordt u hierover geïnformeerd. Het oordeel van de Raad van Bestuur wordt tevens toegezonden aan degene die betrokken is bij de klacht en aan de klachtenonderzoekscommissie.",Hoe lang duurt het meestal voordat het oordeel van de Raad van Bestuur op een klacht wordt gegeven?,"U ontvangt meestal binnen zes weken, maar uiterlijk binnen tien weken, het oordeel van de Raad van Bestuur op uw klacht."
